[1209/162224.763:INFO:CONSOLE(585)] "Uncaught TypeError: Cannot read property 'value' of undefined", source: file:///C:/Users/summerki/Desktop/2018-12-9/code/DCPC_Project/DirectConnectionPredictControl/bin/Debug/Charts/test.html (585)
[1228/172001.888:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172001.953:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172004.094:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172006.893:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172006.958:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172009.101:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172011.899:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172011.963:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172014.109:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172016.903:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172016.969:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172019.113:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172021.915:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172021.983:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172024.120:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172026.923:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
[1228/172026.989:WARNING:dns_config_service_win.cc(669)] Failed to read DnsConfig.
